rec_id,rec_id2,GNAME,SNAME,STREET,ADD1,SUBURB,POST,STATE,DOB,AGE,PHONE,SOCID,label
rec-3283-org,rec-3283-dup-0,0.93,0.95,1,1,1,1,0.91,0,0,1,0,1
rec-148-org,rec-148-dup-0,0.93,1,0.82,0.99,1,1,1,1,1,1,0,1
rec-5020-org,rec-5020-dup-0,0.93,1,0.91,1,1,1,0,0,1,1,0,1
rec-9349-org,rec-9349-dup-0,0.93,1,1,0.94,1,1,0.96,1,1,0,0,1
rec-138-org,rec-138-dup-0,0.93,1,1,0.96,0.92,0,1,1,1,1,0,1
rec-3057-org,rec-3057-dup-0,0.93,1,1,1,0.83,1,0.93,0,1,1,0,1
rec-280-org,rec-280-dup-0,0.93,1,1,1,1,1,0.91,0,1,1,0,1
rec-2559-org,rec-2559-dup-0,0.94,0.88,0.65,0.95,1,1,0,0,0,1,0,1
rec-588-org,rec-588-dup-1,0.94,0.96,1,1,1,1,0,0,0,1,0,1
rec-2715-org,rec-2715-dup-2,0.94,0.96,1,1,1,1,1,1,1,0,0,1
rec-3509-org,rec-3509-dup-0,0.94,0.98,0.65,1,1,1,1,1,1,1,0,1
rec-51-org,rec-51-dup-1,0.94,0.98,1,1,0.81,1,1,1,1,1,0,1
rec-215-org,rec-215-dup-0,0.94,0.98,1,1,1,1,0.96,1,0,0,0,1
rec-2914-org,rec-2914-dup-1,0.94,1,0.65,0.93,1,1,1,0,1,1,0,1
rec-4620-org,rec-4620-dup-0,0.94,1,0.65,1,1,0,0.98,1,1,1,0,1
rec-1310-org,rec-1310-dup-0,0.94,1,0.78,1,1,1,0.96,1,1,1,0,1
rec-633-org,rec-633-dup-1,0.94,1,0.8,0.94,1,1,0.98,0,1,1,0,1
rec-2609-org,rec-2609-dup-0,0.94,1,0.82,0.95,0.95,1,1,0,1,1,0,1
rec-625-org,rec-625-dup-0,0.94,1,1,0.9,1,1,0,0,1,1,0,1
rec-850-org,rec-850-dup-0,0.94,1,1,0.92,0.52,1,1,0,1,1,0,1
rec-1848-org,rec-1848-dup-1,0.95,0,1,0.95,1,1,0.86,1,1,1,0,1
rec-13259-org,rec-13259-dup-0,0.95,0.91,1,0,1,1,1,1,0,0,0,1
rec-3896-org,rec-3896-dup-0,0.95,0.91,1,1,1,1,1,0,1,0,0,1
rec-1698-org,rec-1698-dup-1,0.95,1,0.58,1,0.91,1,0.96,0,1,1,0,1
rec-190-org,rec-190-dup-0,0.95,1,0.82,0.93,0.89,1,1,1,1,1,0,1
rec-1987-dup-1,rec-1987-dup-0,1,0,1,0.93,0.8,0,0.93,1,1,0,0,1
rec-452-dup-1,rec-452-dup-0,1,0.82,1,0.99,1,1,1,0,0,0,0,1
rec-2854-dup-1,rec-2854-dup-0,1,0.96,0.6,0.96,0.81,1,1,1,0,0,0,1
rec-3622-dup-2,rec-3622-dup-1,1,1,0.85,0.88,0,1,0.91,0,1,1,0,1
rec-2930-org,rec-1493-dup-0,0.53,0.92,0.75,0,0.64,1,0,0,0,0,0,0
rec-1892-org,rec-1565-dup-1,0.67,0.63,0.82,0,0.64,0,0.86,0,0,0,0,0
rec-2461-dup-0,rec-203-dup-0,0.68,0.75,0.6,0.61,0.52,1,0.74,0,0,0,0,0
rec-373-org,rec-2863-dup-0,0.7,0.79,0.65,0.55,0.64,1,0.75,0,0,0,0,0
rec-626-org,rec-626-dup-0,0.75,1,0,1,1,1,1,0,1,1,0,1
rec-121-org,rec-121-dup-1,0.75,1,0.75,1,1,1,0,0,0,1,0,1
rec-3609-org,rec-3609-dup-1,0.77,0.9,1,1,1,1,1,0,1,1,0,1
rec-271-org,rec-206-org,0.78,1,0.58,0.56,0.76,1,0.86,0,0,0,0,0
rec-2492-dup-1,rec-1396-dup-0,0.8,0.98,0.6,0.59,0.52,1,0,0,0,0,0,0
rec-608-org,rec-608-dup-0,0.82,1,1,1,0.91,1,0.98,1,1,1,0,1
rec-17003-org,rec-17003-dup-0,0.83,1,1,1,0.88,1,0.96,1,1,1,0,1
rec-208-org,rec-208-dup-0,0.84,1,0.82,1,1,1,0.87,1,1,1,0,1
rec-112-org,rec-112-dup-0,0.84,1,1,1,1,0,0.89,0,1,1,0,1
rec-836-org,rec-836-dup-0,0.85,0.95,0.7,1,1,1,0,0,1,1,0,1
rec-14493-org,rec-14493-dup-0,0.85,0.95,1,1,1,1,1,1,0,1,0,1
rec-664-org,rec-2886-dup-0,0.87,0.73,0.65,0.63,0.64,1,0.75,0,0,0,0,0
rec-869-org,rec-869-dup-0,0.87,0.96,1,0.94,1,1,1,0,1,0,0,1
rec-5288-org,rec-5288-dup-0,0.87,1,1,0.95,1,1,0.86,1,1,1,0,1
rec-2542-org,rec-2542-dup-0,0.87,1,1,0.98,1,1,0.91,0,0,1,0,1
rec-907-org,rec-907-dup-0,0.88,0.98,1,0,1,1,0,1,0,0,0,1
rec-37-dup-1,rec-37-dup-0,0.89,0.88,1,1,0.92,1,0,0,1,1,0,1
rec-2203-org,rec-2203-dup-2,0.9,1,0,1,0.83,1,0.93,1,1,1,0,1
rec-2030-org,rec-157-dup-1,0.91,0.8,0.65,0.82,0.66,0,0.81,0,0,0,0,0
rec-2529-org,rec-2529-dup-0,0.91,0.82,0,1,1,1,1,1,0,1,0,1
rec-101-org,rec-101-dup-0,0.91,0.9,0.88,1,1,1,1,1,1,0,0,1
rec-319-org,rec-319-dup-0,0.91,1,0.65,1,1,1,1,0,1,1,0,1
rec-15287-org,rec-15287-dup-0,0.91,1,0.82,1,0.68,1,1,0,0,1,0,1
rec-570-org,rec-570-dup-0,0.91,1,0.96,1,1,1,1,1,1,0,0,1
rec-833-org,rec-833-dup-0,0.92,0,1,0.98,0.92,1,0,0,1,1,0,1
rec-1673-org,rec-1673-dup-0,0.92,0.92,0.78,0,1,1,1,1,1,1,0,1
rec-429-org,rec-429-dup-0,0.92,0.95,1,1,0.79,0,1,1,1,0,0,1
rec-1331-org,rec-1331-dup-0,0.92,1,1,0.59,1,1,1,0,1,1,0,1
rec-896-org,rec-896-dup-1,0.92,1,1,1,0.79,1,1,1,1,0,0,1
rec-493-org,rec-1977-org,0.93,0.73,0.65,0,0.76,0,0.79,0,0,0,0,0
rec-1397-org,rec-1397-dup-1,0.93,0.85,1,0.98,1,1,0,1,1,1,0,1
rec-1289-org,rec-1289-dup-0,0.93,0.88,1,1,1,1,1,1,1,0,0,1
rec-1652-org,rec-1652-dup-1,0.93,0.94,0.94,0,1,1,0,1,1,0,0,1
rec-2855-org,rec-2855-dup-0,0.93,0.96,0,1,0.91,1,1,0,0,1,0,1
rec-1181-org,rec-1181-dup-0,0.93,0.97,1,1,1,1,0.96,1,1,1,0,1
rec-11837-org,rec-11837-dup-0,0.93,0.98,0.6,1,1,1,0.75,0,1,1,0,1
rec-465-org,rec-465-dup-1,0.93,0.98,1,1,1,0,1,0,1,1,0,1
rec-1348-org,rec-1348-dup-0,0.93,1,0.7,1,1,1,0.98,1,0,1,0,1
rec-1352-org,rec-1352-dup-1,0.93,1,0.78,1,1,1,1,1,1,0,0,1
rec-2205-org,rec-2205-dup-2,0.93,1,1,0,1,1,0.98,1,0,1,0,1
rec-5599-org,rec-5599-dup-0,0.93,1,1,0.88,1,1,1,0,1,0,0,1
rec-1550-org,rec-1550-dup-0,0.93,1,1,0.98,1,0,1,1,1,1,0,1
rec-565-org,rec-2290-dup-0,0.94,0,0.75,0.76,0.52,1,0.74,0,0,0,0,0
rec-749-org,rec-1973-org,0.94,0.74,0.6,0.69,0.92,1,0.75,0,0,0,0,0
rec-3650-org,rec-3650-dup-0,0.94,0.84,1,1,1,1,0.93,1,1,1,0,1
rec-3740-org,rec-3740-dup-0,0.94,0.89,1,1,1,1,1,0,1,0,0,1
rec-248-dup-1,rec-248-dup-0,0.94,0.92,0.78,0.93,1,1,0,0,1,1,0,1
rec-1865-dup-1,rec-1865-dup-0,0.94,0.97,0.91,0.57,1,0,0.91,1,1,0,0,1
rec-522-org,rec-522-dup-0,0.94,1,0.82,0.96,1,1,1,1,1,1,0,1
rec-1632-org,rec-1632-dup-1,0.94,1,1,0.58,0.52,0,1,1,1,1,0,1
rec-9974-org,rec-9974-dup-0,0.95,0.91,0.94,1,1,1,0.91,0,1,1,0,1
rec-1042-org,rec-1042-dup-0,0.95,1,0.58,0.96,1,1,1,1,0,1,0,1
rec-2492-dup-0,rec-2264-dup-1,0.95,1,0.61,0,0.64,1,0.83,0,0,0,0,0
rec-2249-org,rec-2249-dup-0,0.95,1,0.7,1,1,1,1,1,0,1,0,1
rec-1555-org,rec-1555-dup-1,0.95,1,0.78,1,1,1,0.93,1,1,1,0,1
rec-2698-org,rec-2698-dup-1,0.95,1,0.82,0.97,0,1,1,0,1,1,0,1
rec-628-org,rec-628-dup-0,0.95,1,1,1,0.95,1,1,1,1,1,0,1
rec-2859-org,rec-2859-dup-0,0.95,1,1,1,1,1,0,0,0,0,0,1
rec-2088-dup-0,rec-1029-dup-0,1,0.58,0.75,0.7,0.52,1,0.79,0,0,0,0,0
rec-2531-dup-0,rec-162-dup-0,1,0.72,0.6,0.57,0.64,1,0.74,0,0,0,0,0
rec-2976-org,rec-1668-org,1,0.74,0.75,0,0.64,1,0.88,0,0,0,0,0
rec-2132-dup-1,rec-2132-dup-0,1,0.85,0.6,1,1,0,1,0,1,1,0,1
rec-154-dup-2,rec-154-dup-1,1,0.87,0.82,1,0.64,1,0,1,1,1,0,1
rec-1878-dup-1,rec-1878-dup-0,1,0.92,0.78,0.89,1,1,1,1,0,0,0,1
rec-576-dup-2,rec-576-dup-1,1,1,0.65,1,1,0,0.91,0,0,0,0,1
rec-278-dup-1,rec-278-dup-0,1,1,0.91,1,0.89,0,0.91,0,0,1,0,1
rec-618-dup-0,rec-2929-dup-0,0.61,0.6,0.65,0.78,0.66,0,0.79,0,0,0,0,0
rec-753-dup-0,rec-1511-org,0.66,0.73,0.6,0.64,0.64,1,0.84,0,0,0,0,0
rec-389-dup-1,rec-1977-dup-0,0.68,0.7,0.65,0.56,0.64,0,0.81,0,0,0,0,0
rec-189-org,rec-189-dup-1,0.73,0.95,1,1,1,1,0.96,1,1,1,0,1
rec-2789-org,rec-2789-dup-0,0.74,0.93,0.91,1,1,1,1,1,1,1,0,1
rec-1706-org,rec-1706-dup-0,0.78,0.94,1,0.97,1,1,1,0,1,0,0,1
rec-2022-org,rec-2022-dup-1,0.79,1,0.91,1,1,1,1,1,0,1,0,1
rec-2427-org,rec-2427-dup-0,0.8,1,0.58,1,0.91,1,1,1,1,1,0,1
rec-1517-org,rec-1517-dup-0,0.81,1,1,0.93,0,1,1,1,1,1,0,1
rec-2193-org,rec-2193-dup-0,0.83,1,0.95,1,0.89,1,1,1,0,1,0,1
rec-1752-org,rec-1465-org,0.84,0.73,0.56,0.59,0.68,1,0,0,0,0,0,0
rec-1451-org,rec-1451-dup-0,0.87,0.93,1,0,1,0,0.93,1,0,1,0,1
rec-91-org,rec-91-dup-0,0.87,0.95,0.6,1,1,1,0,1,0,1,0,1
rec-1930-org,rec-1930-dup-0,0.87,1,0.78,1,1,1,0.88,1,1,1,0,1
rec-2750-org,rec-1470-org,0.88,1,0.6,0.73,0.64,1,0.86,0,0,0,0,0
rec-104-org,rec-104-dup-0,0.89,1,1,1,0.52,1,1,1,1,1,0,1
rec-834-org,rec-1015-org,0.9,0.66,0.65,0.58,0.52,1,0.84,0,0,0,0,0
rec-12152-org,rec-12152-dup-0,0.9,0.94,1,0.98,0.89,1,1,0,1,1,0,1
rec-2768-org,rec-2768-dup-0,0.9,1,0.85,0.63,1,1,1,1,1,1,0,1
rec-2540-dup-2,rec-2540-dup-0,0.9,1,1,1,1,0,0.93,0,1,1,0,1
rec-468-org,rec-468-dup-0,0.91,0.89,1,0,1,1,0.98,1,1,1,0,1
rec-2532-org,rec-2532-dup-0,0.91,0.91,0.82,0.94,1,1,1,0,0,1,0,1
rec-357-org,rec-357-dup-0,0.91,0.94,0,1,1,0,1,0,1,1,0,1
rec-918-dup-2,rec-918-dup-1,0.91,1,0.58,1,0.64,1,0.96,1,1,1,0,1
rec-1689-org,rec-1689-dup-1,0.91,1,0.6,1,1,1,0.79,1,1,1,0,1
rec-633-org,rec-633-dup-0,0.92,0,1,0.99,1,0,0.96,0,1,0,0,1
rec-3952-org,rec-3952-dup-0,0.92,1,1,0.72,1,0,1,1,1,1,0,1
rec-1113-org,rec-1113-dup-0,0.92,1,1,0.97,1,1,0,1,1,0,0,1
rec-3948-org,rec-3948-dup-0,0.93,0.95,1,1,1,1,0.96,1,0,1,0,1
rec-1184-org,rec-1184-dup-0,0.93,1,0.58,0.94,1,1,1,1,1,1,0,1
rec-3884-org,rec-3884-dup-0,0.93,1,0.82,0.97,1,1,0.96,1,1,1,0,1
rec-2982-org,rec-2982-dup-2,0.93,1,1,0,1,0,0.96,0,1,0,0,1
rec-2150-org,rec-2150-dup-0,0.94,0.9,1,0.99,1,1,1,1,0,1,0,1
rec-285-org,rec-285-dup-0,0.94,0.95,1,1,0.91,1,1,1,0,1,0,1
rec-162-org,rec-162-dup-0,0.94,1,0.82,0.88,0.79,0,1,0,1,1,0,1
rec-2484-org,rec-2484-dup-0,0.94,1,0.87,0.99,0,1,1,0,1,0,0,1
rec-2885-dup-2,rec-2885-dup-0,0.94,1,0.91,1,1,0,1,1,0,0,0,1
rec-17-org,rec-17-dup-0,0.94,1,0.94,1,0.81,1,1,1,1,1,0,1
rec-23-org,rec-23-dup-0,0.94,1,1,0.91,1,1,0.93,1,1,1,0,1
rec-3263-org,rec-3263-dup-0,0.94,1,1,1,1,1,0.91,1,1,1,0,1
rec-2340-org,rec-2340-dup-0,0.95,0.87,1,1,1,0,0.98,1,1,1,0,1
rec-3754-org,rec-3754-dup-0,0.95,0.91,1,1,0.89,1,1,1,1,1,0,1
rec-1804-org,rec-1804-dup-1,0.95,0.95,0.82,1,1,1,1,1,0,1,0,1
rec-6946-org,rec-6946-dup-0,0.95,1,0.82,1,1,1,1,1,1,1,0,1
rec-396-org,rec-396-dup-0,0.95,1,1,1,1,0,0.87,1,0,1,0,1
rec-1693-org,rec-1693-dup-2,0.96,1,0.6,1,1,1,0.93,0,1,1,0,1
rec-2466-dup-1,rec-2466-dup-0,0.98,1,0.75,1,0.76,1,0,1,1,1,0,1
rec-868-org,rec-235-org,1,0.81,0.6,0.66,0.79,1,0.91,0,0,0,0,0
rec-3710-dup-2,rec-3710-dup-1,1,0.93,0.82,1,0.88,0,1,0,0,0,0,1
rec-3622-dup-2,rec-3622-dup-0,1,0.94,0.93,0.88,0,1,0.91,0,1,1,0,1
rec-1939-dup-1,rec-1939-dup-0,1,0.94,1,0.61,1,0,1,0,1,0,0,1
rec-2294-dup-1,rec-2294-dup-0,1,0.97,0.88,0.93,0.92,1,1,0,1,1,0,1
rec-1307-dup-1,rec-1307-dup-0,1,1,0.65,1,1,0,0.93,0,1,0,0,1
rec-67-org,rec-1132-dup-0,0.5,0.67,0.73,0.75,0.64,1,0.74,0,0,0,0,0
rec-2298-org,rec-1552-dup-0,0.55,0.6,0.7,0.58,0.64,1,0.79,0,0,0,0,0
rec-394-org,rec-180-dup-0,0.6,0.52,0.6,0.65,0.81,1,0.87,0,0,0,0,0
rec-999-dup-1,rec-158-org,0.6,0.89,0.6,0,0.79,1,0.74,0,0,0,0,0
rec-555-dup-0,rec-363-dup-1,0.62,0.59,0.55,0.69,0.79,1,0,0,0,0,0,0
rec-827-dup-0,rec-2762-org,0.68,0.59,0.58,0.58,0.79,1,0.75,0,0,0,0,0
rec-2698-org,rec-2698-dup-0,0.68,1,0.94,1,1,1,1,0,1,1,0,1
rec-2480-dup-0,rec-1444-dup-1,0.69,0.67,0.78,0.73,0.68,1,0.84,0,0,0,0,0
rec-2228-org,rec-2228-dup-0,0.71,1,0.65,1,1,1,1,1,0,1,0,1
rec-3022-org,rec-3022-dup-1,0.73,1,1,0.94,1,1,1,0,1,1,0,1
rec-14780-org,rec-14780-dup-0,0.73,1,1,0.99,1,1,0.93,1,1,1,0,1
rec-819-org,rec-819-dup-0,0.75,1,0,0.89,1,1,1,1,1,1,0,1
rec-869-org,rec-1001-org,0.76,0.73,0.75,0.66,0.64,1,0,0,0,0,0,0
rec-3232-dup-1,rec-3232-dup-0,0.76,0.91,1,0.94,1,1,0,1,1,0,0,1
rec-723-org,rec-723-dup-1,0.8,0.83,0,1,1,0,0,1,1,1,0,1
rec-2040-org,rec-2040-dup-1,0.81,0.87,1,1,1,0,0,1,1,1,0,1
rec-37-org,rec-361-org,0.83,0,0.6,0.67,0.64,1,0.83,0,0,0,0,0
rec-2841-org,rec-2841-dup-0,0.84,1,0.78,1,1,1,1,1,1,0,0,1
rec-9280-org,rec-9280-dup-0,0.84,1,1,0.98,1,0,1,1,1,1,0,1
rec-872-org,rec-458-org,0.85,1,0.6,0.61,0.64,1,0.81,0,0,0,0,0
rec-3005-org,rec-3005-dup-1,0.85,1,1,0.99,1,1,0,0,1,1,0,1
rec-1716-org,rec-1716-dup-0,0.86,0.93,0.82,0.94,1,1,1,1,1,1,0,1
rec-2227-dup-0,rec-1643-org,0.87,0.8,0.6,0,0.68,1,0.74,0,0,0,0,0
rec-420-org,rec-420-dup-0,0.87,0.93,0.71,1,1,0,1,0,0,1,0,1
rec-1979-org,rec-1979-dup-0,0.87,0.94,0.91,1,1,1,1,0,0,1,0,1
rec-704-org,rec-704-dup-1,0.87,0.96,1,1,1,1,1,0,1,1,0,1
rec-430-dup-1,rec-2166-dup-1,0.88,0.56,0.8,0.66,0.64,1,0.96,0,0,0,0,0
rec-951-org,rec-640-org,0.88,0.61,0.65,0.74,0.81,1,0.86,0,0,0,0,0
rec-1038-org,rec-1038-dup-0,0.88,1,1,0.94,0.95,1,1,1,0,1,0,1
rec-2297-dup-1,rec-2297-dup-0,0.89,0.88,1,0.93,0.95,1,0,0,0,1,0,1
rec-1592-org,rec-1592-dup-0,0.89,1,1,1,1,1,1,1,0,1,0,1
rec-681-org,rec-681-dup-0,0.9,1,0.75,1,1,1,0.96,0,1,1,0,1
rec-3343-org,rec-3343-dup-1,0.91,0.91,1,0.95,1,0,1,1,0,1,0,1
rec-1916-org,rec-1916-dup-1,0.91,0.95,0.91,1,1,1,0.88,0,1,1,0,1
rec-150-org,rec-150-dup-0,0.91,0.97,0.78,1,1,1,0.98,1,1,1,0,1
rec-950-org,rec-950-dup-0,0.91,1,0.6,0.97,1,1,1,1,1,1,0,1
rec-14544-org,rec-14544-dup-0,0.91,1,0.65,1,0.64,1,0,1,1,1,0,1
rec-1248-org,rec-1248-dup-0,0.91,1,0.91,0.98,1,1,1,0,1,0,0,1
rec-1362-org,rec-1362-dup-0,0.91,1,1,0.63,1,1,0.91,0,1,1,0,1
rec-818-org,rec-818-dup-0,0.91,1,1,0.97,1,1,0,1,1,1,0,1
rec-1799-org,rec-1799-dup-0,0.92,0.87,1,0.94,1,1,0.96,1,1,1,0,1
rec-2873-org,rec-2873-dup-0,0.92,0.99,1,0.99,0.68,1,1,1,1,1,0,1
rec-319-org,rec-319-dup-0,0.92,1,0.6,0,1,1,1,1,1,1,0,1
rec-1756-org,rec-1756-dup-1,0.92,1,0.7,1,1,1,0,1,1,1,0,1
rec-1689-org,rec-1689-dup-0,0.92,1,0.7,1,1,1,0.75,1,1,1,0,1
rec-2912-org,rec-2912-dup-1,0.92,1,1,0.75,1,0,0,0,1,1,0,1
rec-1508-org,rec-1508-dup-0,0.92,1,1,1,1,0,1,0,1,0,0,1
rec-933-dup-0,rec-1693-org,0.93,0.61,0.65,0.62,0.64,1,0.86,0,0,0,0,0
rec-2099-org,rec-2099-dup-0,0.93,0.94,0.82,0.91,1,1,1,0,1,1,0,1
rec-2715-org,rec-2715-dup-0,0.93,1,0.7,1,0.79,1,1,1,1,1,0,1
rec-271-org,rec-271-dup-0,0.93,1,0.88,0.64,1,1,1,1,1,1,0,1
rec-424-org,rec-424-dup-1,0.93,1,0.94,0,1,1,1,1,1,1,0,1
rec-3176-org,rec-3176-dup-2,0.93,1,1,0.89,1,1,0.98,1,1,1,0,1
rec-3379-org,rec-3379-dup-0,0.93,1,1,1,0.81,1,0.87,1,1,1,0,1
rec-4851-org,rec-4851-dup-0,0.94,0.93,1,0,1,1,0,0,1,1,0,1
rec-2492-org,rec-2264-dup-0,0.94,0.96,0.72,0.66,0.64,1,0.83,0,0,0,0,0
rec-4684-org,rec-4684-dup-0,0.94,0.96,1,1,0.91,1,1,0,0,1,0,1
rec-1715-org,rec-1715-dup-0,0.94,1,0,0.63,1,1,0,0,1,1,0,1
rec-350-org,rec-350-dup-0,0.94,1,0.65,0.91,1,1,1,0,1,1,0,1
rec-1752-org,rec-1752-dup-1,0.94,1,1,0,0.95,1,0.93,1,1,0,0,1
rec-1974-org,rec-1974-dup-0,0.94,1,1,0.96,0.66,0,1,1,1,1,0,1
rec-1327-org,rec-1327-dup-0,0.94,1,1,1,0.68,0,1,1,1,0,0,1
rec-366-org,rec-366-dup-0,0.94,1,1,1,1,0,0.93,0,0,1,0,1
rec-368-dup-0,rec-1683-org,0.95,0.97,0.7,0,0.68,1,0.86,0,0,0,0,0
rec-792-org,rec-792-dup-0,0.95,1,0.7,0.92,1,1,1,1,1,0,0,1
rec-672-org,rec-672-dup-0,0.95,1,1,0.99,1,0,1,1,0,1,0,1
rec-724-org,rec-644-org,1,0.63,0.6,0.68,0.64,1,0.75,0,0,0,0,0
rec-2725-dup-2,rec-2725-dup-1,1,0.81,1,0.96,1,1,0,0,1,1,0,1
rec-6-dup-2,rec-6-dup-0,1,0.88,0.7,0.63,0.92,0,1,1,1,1,0,1
rec-2562-dup-1,rec-2562-dup-0,1,1,0.78,0.96,0.81,0,0,1,0,0,0,1
rec-1408-org,rec-1045-org,1,1,0.87,0,0.66,1,0.79,0,0,0,0,0
rec-2730-dup-1,rec-2730-dup-0,1,1,1,0.95,0.89,0,1,1,1,0,0,1
rec-827-dup-0,rec-2263-org,0.68,0.6,0.6,0,0.64,1,0.81,0,0,0,0,0
rec-1731-dup-0,rec-1721-dup-0,0.7,0.79,0.6,0.75,0.81,0,0,0,0,0,0,0
rec-1731-dup-0,rec-1721-org,0.75,0.79,0.6,0.75,0.81,0,0,0,0,0,0,0
rec-2599-org,rec-2599-dup-0,0.77,1,1,1,1,1,0.93,1,1,1,0,1
rec-855-org,rec-1163-org,0.78,0.7,0.6,0.67,0.76,1,0,0,0,0,0,0
rec-2342-dup-1,rec-2342-dup-0,0.79,0.9,1,0.98,1,1,1,0,0,1,0,1
rec-3561-org,rec-3561-dup-0,0.79,1,1,1,0.81,1,1,0,0,0,0,1
rec-78-org,rec-78-dup-1,0.8,0.91,0.65,1,1,1,1,1,1,1,0,1
rec-217-dup-0,rec-1581-org,0.82,0.77,0.6,0.63,0.52,1,0.88,0,0,0,0,0
rec-703-org,rec-1513-org,0.84,0.58,0.7,0.64,0.64,1,0.79,0,0,0,0,0
rec-57-org,rec-57-dup-0,0.84,1,1,0.76,1,1,0.93,1,0,1,0,1
rec-870-org,rec-870-dup-0,0.85,1,0.91,1,1,1,1,1,1,1,0,1
rec-3209-org,rec-3209-dup-0,0.85,1,1,1,0.91,1,0,1,0,1,0,1
rec-675-org,rec-675-dup-0,0.86,1,1,1,1,1,0.98,0,1,0,0,1
rec-241-org,rec-241-dup-0,0.87,0.94,0.65,1,0.8,1,1,1,1,1,0,1
rec-1557-org,rec-1557-dup-1,0.88,1,1,0.97,1,0,1,1,0,1,0,1
rec-1570-dup-1,rec-1570-dup-0,0.89,1,0.65,0.99,0.92,1,1,0,1,1,0,1
rec-557-org,rec-557-dup-0,0.9,0.96,0.82,0,1,1,0.93,0,1,0,0,1
rec-465-org,rec-465-dup-0,0.9,1,1,1,0.79,1,1,0,0,1,0,1
rec-17205-org,rec-17205-dup-0,0.91,0,1,1,0.49,0,0.93,1,1,1,0,1
rec-2132-org,rec-2132-dup-0,0.91,0.85,0.6,1,1,1,1,0,1,1,0,1
rec-3459-org,rec-3459-dup-1,0.91,0.89,1,0.94,1,1,1,0,1,1,0,1
rec-4705-org,rec-4705-dup-0,0.91,0.94,1,0.97,1,1,0.91,0,1,1,0,1
rec-3616-org,rec-3616-dup-0,0.91,0.95,1,1,1,1,1,0,1,1,0,1
rec-4748-org,rec-4748-dup-0,0.91,0.97,0.82,1,1,0,1,1,1,1,0,1
rec-329-dup-1,rec-329-dup-0,0.91,0.98,0.82,0.52,1,1,1,1,1,0,0,1
rec-2022-org,rec-2022-dup-0,0.91,1,0.75,1,1,0,1,1,0,0,0,1
rec-3478-org,rec-3478-dup-0,0.91,1,0.78,1,1,1,0.88,0,1,1,0,1
rec-843-org,rec-843-dup-0,0.91,1,1,0,1,0,1,1,0,1,0,1
rec-641-org,rec-641-dup-0,0.91,1,1,1,0.95,1,1,1,0,1,0,1
rec-2180-org,rec-2180-dup-0,0.91,1,1,1,1,0,1,0,1,1,0,1
rec-1977-org,rec-1977-dup-2,0.92,0.88,1,0.92,0.91,1,1,1,1,1,0,1
rec-20-org,rec-20-dup-0,0.92,0.93,0.65,1,1,0,1,0,1,1,0,1
rec-180-org,rec-180-dup-0,0.92,0.93,0.65,1,1,1,1,0,0,1,0,1
rec-721-org,rec-254-org,0.92,1,0.56,0.77,0.64,1,0.83,0,0,0,0,0
rec-1433-org,rec-1433-dup-1,0.92,1,0.7,0.9,1,0,1,0,0,0,0,1
rec-752-org,rec-752-dup-2,0.92,1,0.82,1,1,0,0,1,1,1,0,1
rec-3937-org,rec-3937-dup-2,0.92,1,1,0.65,1,1,0,1,1,0,0,1
rec-3306-org,rec-3306-dup-0,0.92,1,1,0.9,1,1,1,1,0,1,0,1
rec-1800-org,rec-1800-dup-0,0.92,1,1,0.94,1,1,0.91,1,1,1,0,1
rec-3328-org,rec-3328-dup-0,0.92,1,1,0.96,1,1,1,1,1,0,0,1
rec-2028-org,rec-2028-dup-1,0.93,0.77,1,0.98,1,1,1,0,1,1,0,1
rec-799-org,rec-799-dup-0,0.93,0.84,0.87,1,1,1,1,1,1,1,0,1
rec-15333-org,rec-15333-dup-0,0.93,0.91,1,1,1,1,1,1,1,1,0,1
rec-453-org,rec-453-dup-0,0.93,1,0.65,0.92,1,1,1,1,1,1,0,1
rec-3636-org,rec-3636-dup-2,0.93,1,0.7,0.97,1,1,0,1,1,1,0,1
rec-8748-org,rec-8748-dup-0,0.93,1,0.7,1,0.83,1,1,0,1,1,0,1
rec-2990-org,rec-2990-dup-0,0.93,1,1,0.91,0.95,1,1,0,0,1,0,1
rec-2673-org,rec-2673-dup-0,0.93,1,1,0.91,1,0,0,1,0,1,0,1
rec-230-org,rec-230-dup-0,0.93,1,1,0.97,1,0,1,0,1,0,0,1
rec-1611-org,rec-1611-dup-0,0.94,0,0.65,1,1,1,1,1,1,1,0,1
rec-389-dup-1,rec-1763-org,0.94,0.77,0.58,0.65,0.64,0,0.75,0,0,0,0,0
rec-570-org,rec-549-org,0.94,0.85,0.75,0.58,0.68,1,0.69,0,0,0,0,0
rec-724-org,rec-724-dup-0,0.94,0.87,1,1,1,1,1,1,0,0,0,1
rec-1804-dup-1,rec-1804-dup-0,0.94,0.93,0.82,1,1,1,0,0,0,1,0,1
rec-3160-org,rec-3160-dup-0,0.94,0.95,1,1,0.81,1,1,0,1,1,0,1
rec-1408-org,rec-1045-dup-1,0.94,0.98,0,0,0.66,1,0.79,0,0,0,0,0
rec-2131-org,rec-2131-dup-0,0.94,1,0.65,1,1,1,0,0,1,0,0,1
rec-732-org,rec-732-dup-0,0.94,1,1,1,0.76,0,1,0,0,1,0,1
rec-1544-org,rec-1544-dup-0,0.94,1,1,1,0.89,1,0.91,0,1,1,0,1
rec-425-org,rec-425-dup-0,0.95,0.94,0.75,1,1,1,0.96,1,0,1,0,1
